,customer,campaign,result
8463,217,76,1
8464,2004,60,1
8465,1760,53,0
8466,1588,43,0
8467,722,37,1
8468,1959,7,0
8469,1713,21,0
8470,1017,81,0
8471,136,72,1
8472,2112,84,0
8473,0,72,0
8474,120,51,1
8475,2218,40,0
8476,1916,90,0
8477,1242,3,0
8478,2034,6,0
8479,18,22,1
8480,108,92,0
8481,21,48,0
8482,270,98,0
8483,1956,78,1
8484,408,71,0
8485,2045,81,1
8486,2139,88,1
8487,201,46,0
8488,687,91,0
8489,1038,21,0
8490,876,2,0
8491,178,90,0
8492,1026,60,0
8493,1489,42,0
8494,1803,22,0
8495,1452,68,1
8496,1431,92,0
8497,2004,76,1
8498,1618,47,0
8499,1006,1,0
8500,264,14,0
8501,1173,74,1
8502,1873,44,0
8503,1419,26,1
8504,407,7,0
8505,1671,81,0
8506,133,53,0
8507,1319,52,0
8508,655,26,0
8509,1356,66,0
8510,1124,4,0
8511,1975,81,1
8512,1773,52,0
8513,1900,71,0
8514,907,55,0
8515,1089,55,0
8516,1881,30,0
8517,1188,59,0
8518,531,13,0
8519,90,36,0
8520,1111,91,0
8521,1041,99,0
8522,1973,83,0
8523,1122,75,0
8524,52,52,0
8525,1124,46,1
8526,1312,12,0
8527,149,46,0
8528,1617,61,0
8529,2076,7,0
8530,2212,84,0
8531,1284,75,0
8532,652,70,0
8533,805,75,0
8534,1899,6,0
8535,938,28,0
8536,227,43,0
8537,826,39,0
8538,1151,41,1
8539,203,82,0
8540,268,0,0
8541,918,74,0
8542,222,59,0
8543,685,91,0
8544,1578,85,0
8545,1700,97,0
8546,597,43,1
8547,2027,42,0
8548,1422,29,1
8549,65,87,0
8550,2060,92,0
8551,591,7,0
8552,994,24,0
8553,1191,86,1
8554,1820,71,1
8555,1616,0,0
8556,1174,98,0
8557,948,52,0
8558,1533,71,0
8559,799,99,0
8560,1025,90,0
8561,133,87,0
8562,184,62,1
8563,2236,67,1
8564,1285,31,0
8565,1720,75,0
8566,1049,86,0
8567,2111,63,0
8568,1396,99,1
8569,2007,24,0
8570,716,60,0
8571,1258,51,0
8572,734,20,0
8573,1034,65,0
8574,1123,97,0
8575,599,57,0
8576,1945,58,0
8577,554,34,0
8578,721,88,1
8579,324,90,0
8580,152,57,0
8581,1814,39,0
8582,2099,87,0
8583,1136,96,0
8584,978,5,0
8585,473,36,0
8586,248,25,0
8587,208,2,0
8588,402,12,0
8589,32,25,1
8590,1939,60,0
8591,690,37,1
8592,498,81,0
8593,1219,56,0
8594,795,30,0
8595,1732,87,0
8596,876,55,0
8597,1193,94,1
8598,1926,54,0
8599,1632,33,0
8600,1397,73,0
8601,701,18,0
8602,658,70,0
8603,1241,66,0
8604,638,57,0
8605,1860,93,0
8606,1626,25,0
8607,1554,56,0
8608,1051,70,0
8609,897,2,0
8610,1622,68,0
8611,949,65,0
8612,1150,6,0
8613,1332,22,0
8614,1668,87,0
8615,100,73,0
8616,510,91,0
8617,2230,91,0
8618,1972,11,0
8619,379,90,0
8620,2071,78,0
8621,498,42,0
8622,43,63,0
8623,1384,56,1
8624,1571,22,0
8625,1824,43,0
8626,1515,29,0
8627,367,61,0
8628,1450,67,0
8629,1354,60,0
8630,853,38,0
8631,1932,40,0
8632,1795,1,1
8633,940,77,1
8634,341,15,0
8635,300,30,0
8636,1949,0,0
8637,1733,42,0
8638,121,2,0
8639,157,31,0
8640,1944,0,1
8641,585,54,0
8642,598,22,1
8643,660,87,0
8644,739,75,0
8645,967,35,0
8646,224,14,0
8647,2150,18,1
8648,1922,42,0
8649,1617,3,0
8650,478,28,0
8651,877,20,0
8652,1051,59,0
8653,2220,70,0
8654,1778,86,1
8655,16,45,1
8656,1991,52,0
8657,37,40,0
8658,1563,18,0
8659,575,29,1
8660,1488,29,0
8661,1641,26,0
8662,523,17,1
8663,1320,52,1
8664,875,92,0
8665,406,54,1
8666,349,46,0
8667,893,46,0
8668,901,69,0
8669,1929,81,1
8670,808,63,0
8671,320,23,0
8672,2039,36,0
8673,1543,45,0
8674,1755,36,1
8675,1720,74,0
8676,1005,36,0
8677,950,12,0
8678,1596,70,0
8679,391,34,0
8680,465,96,1
8681,2204,47,0
8682,1980,3,0
8683,1361,47,0
8684,122,55,0
8685,1936,85,0
8686,869,40,0
8687,1587,45,1
8688,812,66,0
8689,288,89,0
8690,1254,49,0
8691,1950,93,0
8692,847,86,1
8693,2051,75,0
8694,794,51,0
8695,1776,15,1
8696,49,28,0
8697,1392,55,0
8698,1206,71,1
8699,1115,71,0
8700,1758,66,0
8701,887,82,1
8702,239,85,0
8703,1529,7,0
8704,1812,48,0
8705,2119,70,0
8706,1138,17,0
8707,1654,83,1
8708,1232,76,0
8709,998,90,0
8710,1201,65,0
8711,1776,40,0
8712,1745,98,1
8713,867,0,0
8714,187,76,0
8715,493,21,0
8716,569,46,0
8717,1984,53,0
8718,1852,7,1
8719,285,24,0
8720,597,96,0
8721,1697,58,0
8722,1866,5,0
8723,882,80,0
8724,1554,16,0
8725,2157,70,0
8726,1043,9,0
8727,1324,5,0
8728,1490,29,0
8729,1524,24,0
8730,64,93,0
8731,333,58,0
8732,1500,83,1
8733,1086,0,0
8734,1733,10,0
8735,367,92,0
8736,939,30,0
8737,826,3,0
8738,1509,82,0
8739,653,62,0
8740,161,12,0
8741,1780,31,0
8742,1204,91,1
8743,1202,89,0
8744,2021,18,0
8745,1365,60,0
8746,449,20,0
8747,318,35,0
8748,2213,83,0
8749,1171,22,1
8750,1703,83,1
8751,1275,4,0
8752,1705,94,0
8753,1084,49,1
8754,2112,36,0
8755,1555,71,0
8756,2216,11,0
8757,797,98,0
8758,1570,86,1
8759,1379,30,0
8760,1736,75,0
8761,1189,8,0
8762,544,12,0
8763,13,35,0
8764,1564,68,0
8765,490,96,0
8766,2225,90,0
8767,1068,50,0
8768,506,98,0
8769,1600,19,1
8770,1850,70,0
8771,363,70,0
8772,1021,94,1
8773,1227,54,0
8774,2089,12,0
8775,945,4,0
8776,1269,20,0
8777,504,7,0
8778,1866,25,0
8779,785,83,0
8780,1859,89,0
8781,1335,5,0
8782,2050,2,0
8783,604,6,0
8784,1231,46,0
8785,1027,50,1
8786,1618,11,0
8787,326,10,1
8788,2138,76,0
8789,938,57,0
8790,268,30,1
8791,947,77,1
8792,1174,45,0
8793,343,56,0
8794,596,46,1
8795,763,32,0
8796,1888,90,0
8797,1327,66,0
8798,2148,26,0
8799,1824,61,0
8800,1785,16,0
8801,1455,43,0
8802,152,78,0
8803,1642,76,0
8804,839,62,0
8805,707,47,0
8806,623,23,1
8807,1846,63,1
8808,1865,84,1
8809,1170,52,1
8810,1799,77,0
8811,240,46,0
8812,181,53,0
8813,1189,52,0
8814,89,0,0
8815,2142,26,0
8816,80,4,1
8817,2144,50,0
8818,2235,4,0
8819,767,0,0
8820,794,38,0
8821,1304,21,0
8822,1611,47,0
8823,1848,6,0
8824,666,61,0
8825,1211,47,0
8826,875,52,1
8827,611,40,1
8828,1352,41,0
8829,1864,49,0
8830,1148,88,0
8831,365,52,0
8832,2137,10,0
8833,2191,70,0
8834,1804,81,0
8835,1779,27,0
8836,1890,95,0
8837,1530,55,0
8838,1542,7,1
8839,92,86,0
8840,1418,63,1
8841,1865,29,1
8842,1385,16,0
8843,2145,41,0
8844,1086,16,0
8845,1147,94,0
8846,490,17,0
8847,269,46,0
8848,1034,84,0
8849,1277,71,0
8850,1104,67,0
8851,26,45,0
8852,512,71,0
8853,516,76,0
8854,249,65,0
8855,456,66,0
8856,86,14,1
8857,2095,46,1
8858,232,93,0
8859,1696,27,0
8860,1801,9,0
8861,1326,86,0
8862,1493,61,1
8863,2019,90,0
8864,431,44,0
8865,955,10,1
8866,2056,70,0
8867,1913,24,0
8868,1581,27,0
8869,963,0,1
8870,1765,92,0
8871,807,6,0
8872,833,88,0
8873,444,9,0
8874,1587,92,0
8875,1023,87,0
8876,1271,30,1
8877,1830,87,1
8878,726,90,0
8879,1675,18,0
8880,1993,95,0
8881,893,49,0
8882,627,78,0
8883,2166,77,0
8884,700,77,1
8885,1383,7,1
8886,1913,23,1
8887,2124,81,0
8888,2176,3,0
8889,653,36,0
8890,413,48,1
8891,976,28,0
8892,797,32,0
8893,736,74,0
8894,1081,30,0
8895,2192,49,0
8896,819,44,0
8897,1387,78,0
8898,338,86,0
8899,1922,70,0
8900,52,97,0
8901,48,17,0
8902,1436,88,0
8903,2153,84,1
8904,449,82,0
8905,1797,2,0
8906,2224,34,0
8907,1747,93,0
8908,2063,98,1
8909,368,22,1
8910,435,30,0
8911,1340,10,0
8912,1967,18,0
8913,2108,92,1
8914,1725,16,1
8915,1407,49,0
8916,2024,71,0
8917,689,31,0
8918,891,40,1
8919,1767,71,0
8920,1819,38,0
8921,870,43,0
8922,1428,48,0
8923,1052,27,0
8924,1056,83,0
8925,62,10,0
8926,1371,88,0
8927,322,45,0
8928,1246,27,0
8929,1406,77,0
8930,277,81,0
8931,638,48,0
8932,2075,1,0
8933,1549,31,0
8934,403,46,0
8935,1201,73,0
8936,546,75,0
8937,939,14,1
8938,1395,85,1
8939,605,11,0
8940,580,80,0
8941,73,19,0
8942,1561,74,1
8943,1869,52,0
8944,1615,64,0
8945,673,76,0
8946,1492,68,0
8947,713,60,0
8948,756,89,0
8949,1964,91,0
8950,2048,28,0
8951,1243,71,0
8952,179,6,1
8953,1742,36,0
8954,44,57,0
8955,998,99,0
8956,1633,81,1
8957,589,45,0
8958,51,84,1
8959,1875,83,0
8960,1909,18,0
8961,1847,12,0
8962,53,22,0
8963,944,16,0
8964,691,62,0
8965,472,83,0
8966,571,4,0
8967,1778,56,0
8968,524,12,0
8969,1513,77,0
8970,420,48,1
8971,615,37,0
8972,2028,1,0
8973,1825,77,0
8974,134,9,0
8975,1400,98,0
8976,253,15,0
8977,1299,18,0
8978,1351,8,0
8979,1640,63,0
8980,1662,18,0
8981,2123,24,1
8982,840,54,1
8983,778,41,0
8984,1037,63,0
8985,126,62,0
8986,826,93,1
8987,440,19,0
8988,1239,59,1
8989,767,49,0
8990,354,5,0
8991,239,85,0
8992,705,92,0
8993,1248,66,0
8994,956,14,0
8995,103,5,0
8996,1732,61,0
8997,2012,93,0
8998,2153,64,0
8999,1957,62,0
9000,479,42,0
9001,1953,22,0
9002,2220,64,1
9003,1803,53,1
9004,762,25,0
9005,982,3,0
9006,1624,30,0
9007,2137,74,1
9008,1735,29,0
9009,136,64,0
9010,1428,8,0
9011,1024,67,0
9012,803,20,0
9013,733,76,0
9014,688,20,0
9015,1238,24,0
9016,1766,47,0
9017,2202,87,0
9018,1948,93,0
9019,1484,14,0
9020,1433,66,0
9021,1032,13,0
9022,1867,20,0
9023,655,99,0
9024,205,52,0
9025,686,12,1
9026,244,79,0
9027,1049,41,0
9028,1692,89,1
9029,1739,96,0
9030,2222,0,0
9031,1862,72,0
9032,782,32,0
9033,2148,81,1
9034,717,0,0
9035,769,87,0
9036,2009,14,0
9037,197,13,0
9038,1012,14,0
9039,2036,88,1
9040,1646,18,0
9041,890,44,0
9042,1889,96,0
9043,324,33,0
9044,599,59,1
9045,2135,84,0
9046,2085,79,0
9047,1151,18,0
9048,972,93,0
9049,1997,9,1
9050,458,20,1
9051,215,79,0
9052,209,42,0
9053,539,36,0
9054,1006,99,0
9055,1680,62,1
9056,570,98,0
9057,1897,84,0
9058,422,70,0
9059,557,24,0
9060,64,55,0
9061,2105,30,0
9062,1610,74,0
9063,646,47,0
9064,454,51,0
9065,1985,94,0
9066,808,47,0
9067,155,36,0
9068,1148,37,0
9069,2211,11,0
9070,1305,53,0
9071,1752,60,0
9072,1587,72,0
9073,270,81,0
9074,838,78,0
9075,553,46,0
9076,713,61,1
9077,1309,98,0
9078,1127,96,0
9079,1326,18,0
9080,1008,52,1
9081,129,23,0
9082,2053,76,1
9083,713,56,1
9084,534,57,0
9085,1538,70,0
9086,255,86,1
9087,134,46,1
9088,833,47,0
9089,1637,37,0
9090,117,57,1
9091,1111,48,0
9092,1437,58,1
9093,1207,63,0
9094,1745,57,0
9095,184,31,0
9096,1935,76,0
9097,1547,20,0
9098,1081,13,0
9099,1571,23,0
9100,1622,12,0
9101,1051,7,0
9102,427,67,1
9103,648,78,0
9104,547,75,1
9105,948,8,0
9106,1420,45,1
9107,672,96,0
9108,193,34,0
9109,1473,39,0
9110,1124,95,1
9111,1130,55,1
9112,192,70,0
9113,1262,32,1
9114,1465,6,0
9115,420,34,0
9116,675,16,0
9117,766,27,0
9118,155,84,0
9119,1609,94,1
9120,2132,52,0
9121,1162,63,0
9122,100,4,0
9123,649,38,0
9124,1608,55,0
9125,902,57,0
9126,1989,92,0
9127,197,73,0
9128,1975,28,0
9129,963,90,1
9130,2217,18,0
9131,2127,11,0
9132,997,42,0
9133,1973,49,0
9134,359,31,1
9135,1758,95,1
9136,1787,68,1
9137,1775,87,0
9138,1526,23,0
9139,57,63,0
9140,834,41,0
9141,2087,60,0
9142,1196,41,1
9143,1784,14,0
9144,2208,7,0
9145,521,35,0
9146,789,53,1
9147,535,4,1
9148,1678,37,1
9149,1099,31,0
9150,1530,7,1
9151,1489,90,0
9152,901,35,0
9153,1754,92,0
9154,1487,5,0
9155,1823,11,0
9156,683,26,0
9157,589,56,1
9158,566,7,0
9159,1523,3,0
9160,1176,30,0
9161,2091,88,0
9162,1033,98,1
9163,2063,95,1
9164,1031,85,0
9165,2234,79,0
9166,2159,38,0
9167,251,88,0
9168,1257,97,0
9169,277,82,0
9170,314,68,0
9171,1783,97,0
9172,833,1,0
9173,631,96,0
9174,1020,73,0
9175,198,59,1
9176,1626,3,0
9177,1532,75,0
9178,699,12,0
9179,316,75,0
9180,324,99,1
9181,1138,19,1
9182,1373,27,1
9183,1262,13,1
9184,1548,28,0
9185,1775,66,0
9186,893,5,1
9187,1914,24,0
9188,1166,3,1
9189,58,4,0
9190,1860,53,1
9191,1257,38,1
9192,1185,92,0
9193,898,83,1
9194,78,14,0
9195,889,50,0
9196,483,44,0
9197,247,28,0
9198,1135,58,1
9199,501,14,0
9200,2188,67,0
9201,172,36,0
9202,1258,9,0
9203,471,77,0
9204,862,29,0
9205,723,52,1
9206,583,80,0
9207,2189,92,0
9208,1558,60,0
9209,245,84,1
9210,1243,88,0
9211,1486,86,0
9212,2119,69,0
9213,904,70,0
9214,491,8,0
9215,1357,99,1
9216,1831,19,1
9217,279,88,1
9218,813,61,0
9219,716,10,0
9220,445,2,0
9221,210,26,0
9222,1816,45,0
9223,927,3,0
9224,2069,26,0
9225,1225,39,1
9226,2150,26,0
9227,1038,64,1
9228,2112,11,1
9229,967,78,0
9230,639,64,1
9231,1720,38,0
9232,366,66,0
9233,1802,90,0
9234,771,12,1
9235,121,84,1
9236,505,91,0
9237,1038,49,0
9238,1610,17,0
9239,2077,70,1
9240,654,93,0
9241,655,21,0
9242,1120,67,0
9243,2183,60,0
9244,301,18,0
9245,1299,2,0
9246,1682,25,0
9247,2025,31,1
9248,1427,33,0
9249,516,57,0
9250,2156,94,0
9251,1701,54,0
9252,1296,7,0
9253,1891,45,0
9254,764,72,0
9255,872,38,0
9256,1907,0,0
9257,102,83,0
9258,2085,65,0
9259,876,69,0
9260,1622,33,0
9261,364,16,0
9262,174,86,1
9263,114,10,1
9264,2101,26,1
9265,2209,81,1
9266,996,57,1
9267,358,0,0
9268,1746,99,0
9269,658,51,0
9270,1970,88,1
9271,1626,61,0
9272,1634,2,0
9273,753,67,0
9274,1565,17,0
9275,1186,57,0
9276,282,63,0
9277,1146,67,1
9278,2115,84,0
9279,1486,68,0
9280,1502,47,1
9281,619,8,0
9282,1329,12,0
9283,847,77,0
9284,654,92,0
9285,845,3,0
9286,1135,20,0
9287,1992,24,0
9288,2228,65,0
9289,2228,20,1
9290,1164,15,0
9291,628,71,0
9292,872,88,1
9293,1942,80,0
9294,606,79,0
9295,1444,35,0
9296,696,58,0
9297,552,17,1
9298,1639,64,1
9299,1405,87,0
9300,203,61,1
9301,732,1,1
9302,468,1,0
9303,1950,80,0
9304,3,95,1
9305,1797,57,0
9306,892,34,0
9307,2215,62,1
9308,1438,90,0
9309,373,76,0
9310,948,12,0
9311,107,93,0
9312,771,30,1
9313,697,72,0
9314,17,69,0
9315,1502,53,1
9316,1292,70,0
9317,1029,78,1
9318,417,13,0
9319,1305,75,0
9320,2180,5,0
9321,406,69,0
9322,1242,11,0
9323,2174,20,0
9324,821,44,1
9325,1724,99,0
9326,880,90,0
9327,324,9,0
9328,1481,1,0
9329,1450,79,0
9330,263,70,0
9331,900,68,0
9332,1134,78,0
9333,682,16,0
9334,1373,64,0
9335,2130,33,0
9336,2200,76,1
9337,2189,64,0
9338,2185,6,0
9339,323,24,0
9340,164,15,0
9341,2060,34,0
9342,226,7,1
9343,1787,56,0
9344,803,85,0
9345,1973,19,1
9346,1661,63,0
9347,198,92,0
9348,1082,27,0
9349,2233,5,0
9350,1425,28,1
9351,1754,12,0
9352,1511,54,0
9353,10,21,0
9354,1404,47,0
9355,1931,45,0
9356,454,64,1
9357,712,7,0
9358,1166,57,0
9359,1400,77,0
9360,186,3,1
9361,554,10,1
9362,1233,55,1
9363,1420,22,0
9364,1046,92,1
9365,821,8,0
9366,1943,91,0
9367,2001,64,1
9368,1326,60,0
9369,202,45,0
9370,2019,43,0
9371,792,29,1
9372,2065,22,0
9373,2120,59,0
9374,1993,66,0
9375,85,17,0
9376,738,22,0
9377,100,16,1
9378,1672,67,0
9379,933,92,1
9380,1234,44,0
9381,765,53,0
9382,465,40,1
9383,1682,2,0
9384,1142,69,0
9385,477,79,1
9386,483,52,0
9387,429,87,0
9388,1092,54,0
9389,717,74,0
9390,964,45,0
9391,1032,55,0
9392,1,63,0
9393,777,56,0
9394,515,21,1
9395,455,65,1
9396,505,96,0
9397,511,47,0
9398,1924,70,0
9399,113,84,0
9400,2185,96,1
9401,849,23,0
9402,2066,23,1
9403,1680,88,0
9404,1648,53,1
9405,93,4,0
9406,1362,78,0
9407,1831,14,0
9408,101,72,0
9409,802,34,0
9410,388,64,1
9411,1387,54,1
9412,1923,17,0
9413,775,29,0
9414,36,54,0
9415,133,26,0
9416,1471,10,0
9417,273,77,0
9418,406,92,1
9419,525,51,0
9420,655,42,0
9421,2001,50,0
9422,1058,84,0
9423,1969,92,0
9424,2042,73,0
9425,395,45,0
9426,2072,35,0
9427,1407,2,1
9428,270,31,0
9429,2214,7,0
9430,586,82,0
9431,767,48,0
9432,913,88,1
9433,7,70,0
9434,1310,65,0
9435,687,41,0
9436,2096,33,1
9437,324,46,0
9438,2007,16,0
9439,1118,14,0
9440,2057,26,0
9441,482,42,0
9442,1060,4,0
9443,320,80,1
9444,933,24,1
9445,15,65,1
9446,1189,64,0
9447,800,20,1
9448,717,38,0
9449,1286,24,1
9450,1929,42,0
9451,256,20,1
9452,1582,2,0
9453,1512,78,0
9454,2202,13,0
9455,1440,6,0
9456,1693,37,0
9457,1200,15,0
9458,1229,96,0
9459,1761,15,0
9460,1464,32,1
9461,282,45,1
9462,822,7,0
9463,2180,92,0
9464,1533,3,0
9465,195,52,0
9466,2197,32,0
9467,1728,68,1
9468,130,1,1
9469,1897,22,1
9470,927,18,0
9471,554,22,1
9472,1728,10,1
9473,1515,31,1
9474,511,48,0
9475,1452,83,1
9476,668,21,1
9477,847,1,0
9478,348,42,0
9479,172,60,0
9480,910,91,1
9481,198,28,1
9482,1248,91,0
9483,1370,46,1
9484,2095,66,0
9485,139,80,0
9486,2153,60,1
9487,786,25,0
9488,1687,41,0
9489,1004,72,0
9490,441,62,0
9491,1782,38,0
9492,436,31,0
9493,1605,63,0
9494,1224,57,1
9495,466,99,0
9496,2201,82,0
9497,1186,86,0
9498,761,11,0
9499,1055,31,0
9500,319,3,1
9501,1042,4,0
9502,90,78,0
9503,526,86,0
9504,1974,77,0
9505,1192,45,1
9506,1965,9,0
9507,571,38,1
9508,800,99,0
9509,573,67,1
9510,1621,22,0
9511,2117,48,0
9512,1174,70,1
9513,2204,73,0
9514,863,88,0
9515,1355,51,0
9516,1168,88,0
9517,262,50,0
9518,2067,78,1
9519,533,89,0
9520,960,11,0
9521,1479,75,1
9522,1069,40,0
9523,1912,19,0
9524,1456,34,0
9525,923,18,0
9526,2189,44,1
9527,1610,11,1
9528,1777,0,1
9529,2003,29,0
9530,1180,72,0
9531,317,70,0
9532,1299,0,0
9533,1555,96,0
9534,1766,96,0
9535,588,7,0
9536,961,94,1
9537,2186,39,0
9538,322,24,0
9539,2216,31,0
9540,1894,78,0
9541,960,45,0
9542,557,60,0
9543,730,65,0
9544,1893,20,0
9545,1500,6,0
9546,2022,1,0
9547,1318,87,0
9548,1020,79,1
9549,182,17,0
9550,1290,84,0
9551,834,85,1
9552,55,38,0
9553,1405,42,1
9554,1946,79,0
9555,907,37,0
9556,574,9,0
9557,880,70,0
9558,676,22,0
9559,1597,40,0
9560,1425,78,0
9561,434,63,0
9562,1919,75,0
9563,164,70,0
9564,643,47,0
9565,795,36,0
9566,908,16,0
9567,791,9,1
9568,887,77,1
9569,2214,71,0
9570,1352,32,0
9571,1388,61,0
9572,751,23,0
9573,1846,97,1
9574,1946,87,0
9575,115,40,0
9576,351,9,0
9577,505,39,0
9578,116,72,1
9579,1213,4,0
9580,859,57,0
9581,1729,7,0
9582,1031,68,0
9583,1032,67,0
9584,302,55,1
9585,1078,96,0
9586,1991,53,1
9587,572,72,1
9588,489,28,0
9589,1099,77,0
9590,1114,35,0
9591,194,33,0
9592,1522,32,0
9593,1970,94,0
9594,168,14,0
9595,2090,83,0
9596,957,75,0
9597,2198,79,0
9598,2197,6,0
9599,1715,64,1
9600,805,13,0
9601,1336,34,0
9602,2035,77,0
9603,1786,21,0
9604,1477,19,0
9605,1083,46,1
9606,329,19,0
9607,1703,61,0
9608,1595,62,0
9609,1327,30,1
9610,1736,40,0
9611,944,31,0
9612,1613,63,0
9613,261,9,0
9614,66,70,0
9615,842,34,0
9616,1275,33,0
9617,1120,54,1
9618,1825,90,0
9619,27,40,0
9620,1042,55,1
9621,548,98,1
9622,199,69,0
9623,1206,22,1
9624,169,73,0
9625,4,0,0
9626,1814,11,0
9627,570,91,0
9628,1419,5,1
9629,256,60,0
9630,595,97,1
9631,32,87,0
9632,586,80,0
9633,2077,1,0
9634,202,13,0
9635,877,81,0
9636,1307,48,0
9637,1386,89,0
9638,1119,42,0
9639,198,77,0
9640,1182,0,0
9641,107,15,0
9642,651,21,0
9643,2118,23,0
9644,693,19,0
9645,959,4,0
9646,517,53,1
9647,1072,4,0
9648,67,26,0
9649,1399,24,0
9650,1308,35,0
9651,1995,32,0
9652,946,20,1
9653,1467,42,1
9654,452,67,1
9655,242,13,0
9656,2157,67,0
9657,909,57,0
9658,1550,29,0
9659,792,38,0
9660,1757,46,1
9661,1733,2,1
9662,1934,22,0
9663,1322,57,0
9664,575,16,0
9665,1142,38,1
9666,1325,39,0
9667,1598,74,0
9668,180,57,0
9669,2232,71,0
9670,1280,42,0
9671,1237,29,0
9672,2232,41,0
9673,1920,66,1
9674,69,47,0
9675,30,18,0
9676,854,81,1
9677,977,95,1
9678,1559,41,0
9679,342,76,0
9680,70,70,0
9681,955,48,0
9682,2030,94,0
9683,1069,78,0
9684,706,56,0
9685,1397,4,1
9686,451,95,1
9687,641,91,0
9688,1008,18,0
9689,891,69,0
9690,649,59,0
9691,1896,36,0
9692,1079,3,0
9693,580,22,0
9694,359,85,0
9695,2181,43,0
9696,1170,35,0
9697,13,72,0
9698,1050,42,1
9699,511,76,0
9700,30,53,1
9701,1595,72,0
9702,1473,17,0
9703,222,36,0
9704,1185,62,0
9705,2235,77,1
9706,1968,13,0
9707,400,99,0
9708,977,47,1
9709,431,52,0
9710,566,26,0
9711,1960,44,0
9712,945,67,1
9713,680,0,0
9714,2228,31,0
9715,1289,30,0
9716,1393,97,1
9717,5,30,0
9718,1527,59,1
9719,1265,31,0
9720,1031,25,0
9721,423,14,0
9722,1493,52,0
9723,556,59,0
9724,1896,29,0
9725,2072,10,0
9726,1796,24,0
9727,1926,75,1
9728,701,41,0
9729,1367,44,0
9730,2076,37,0
9731,1341,82,0
9732,958,9,0
9733,2005,84,0
9734,1259,93,0
9735,292,1,0
9736,1360,20,0
9737,309,29,1
9738,521,25,0
9739,1870,25,0
9740,501,27,0
9741,1084,85,0
9742,152,57,0
9743,866,21,0
9744,1149,16,0
9745,1780,26,1
9746,872,83,1
9747,1803,19,0
9748,1870,2,0
9749,1509,2,1
9750,1071,17,0
9751,461,77,1
9752,1788,97,1
9753,508,36,0
9754,898,78,0
9755,2205,85,0
9756,1739,86,0
9757,1533,0,0
9758,1138,92,0
9759,690,44,0
9760,673,15,1
9761,1647,0,1
9762,1931,42,0
9763,1752,71,0
9764,599,19,1
9765,1896,19,0
9766,1450,43,1
9767,78,56,0
9768,1310,66,0
9769,1916,84,0
9770,2222,77,0
9771,1519,59,0
9772,1069,67,0
9773,723,68,0
9774,1101,15,0
9775,1978,11,0
9776,1038,20,0
9777,2204,28,0
9778,317,32,0
9779,1411,69,0
9780,1762,14,0
9781,1814,46,1
9782,472,87,0
9783,1966,25,0
9784,610,65,0
9785,2188,82,1
9786,468,98,0
9787,2000,43,0
9788,347,34,0
9789,11,55,0
9790,858,55,0
9791,1545,81,1
9792,2040,97,0
9793,1592,39,0
9794,325,6,0
9795,2076,91,0
9796,1718,58,1
9797,39,99,1
9798,783,86,0
9799,1586,5,1
9800,52,16,0
9801,882,72,0
9802,676,30,0
9803,1294,42,0
9804,776,78,0
9805,426,31,0
9806,321,37,0
9807,1224,30,0
9808,411,43,1
9809,304,80,1
9810,4,30,0
9811,1920,86,0
9812,1307,19,1
9813,1363,44,0
9814,252,70,0
9815,1363,57,0
9816,1259,26,0
9817,1297,65,0
9818,1381,5,0
9819,1184,15,0
9820,738,70,0
9821,760,88,0
9822,1865,56,1
9823,716,44,0
9824,2113,35,1
9825,993,58,0
9826,665,94,0
9827,1678,4,0
9828,607,94,0
9829,1627,70,0
9830,1045,82,1
9831,1505,18,0
9832,391,19,0
9833,1112,15,0
9834,656,3,1
9835,2014,79,0
9836,1699,86,0
9837,94,22,0
9838,1016,87,1
9839,1594,44,0
9840,1391,47,0
9841,286,50,0
9842,2049,59,1
9843,1167,57,0
9844,671,10,0
9845,1734,71,1
9846,490,94,0
9847,277,60,1
9848,919,58,1
9849,2048,20,0
9850,1030,73,0
9851,1298,42,0
9852,627,46,0
9853,976,70,0
9854,271,24,0
9855,1358,41,0
9856,2236,1,0
9857,1806,49,1
9858,863,42,0
9859,711,88,0
9860,2196,20,0
9861,1254,22,0
9862,963,52,0
9863,2114,21,1
9864,2216,6,1
9865,1927,68,0
9866,1671,51,0
9867,954,50,1
9868,2198,28,0
9869,1519,80,0
9870,209,50,0
9871,1931,23,0
9872,357,49,1
9873,1822,97,1
9874,480,35,0
9875,1483,12,0
9876,2209,38,0
9877,520,73,1
9878,1880,77,0
9879,2093,77,0
9880,1633,80,0
9881,1623,48,0
9882,969,36,0
9883,2078,4,0
9884,1677,37,0
9885,1575,75,1
9886,1967,63,0
9887,551,58,0
9888,1166,1,0
9889,660,30,0
9890,988,60,0
9891,146,63,0
9892,257,99,1
9893,1650,77,0
9894,1539,86,1
9895,1074,82,0
9896,175,4,0
9897,1131,21,1
9898,989,66,0
9899,1950,0,1
9900,2127,23,0
9901,750,47,0
9902,1981,25,0
9903,777,26,0
9904,1605,63,0
9905,2066,23,1
9906,242,10,0
9907,2102,31,0
9908,1889,71,1
9909,707,33,0
9910,1710,10,0
9911,1013,2,0
9912,1412,64,1
9913,1774,52,0
9914,349,95,1
9915,678,98,1
9916,20,31,0
9917,1489,92,0
9918,1785,32,0
9919,426,28,0
9920,1844,38,0
9921,185,6,0
9922,2227,62,0
9923,1934,70,0
9924,1684,44,0
